review_id,section,start,end,type,annotator_a,annotator_b,chosen,rule,which
18029,desc,90,165,label_conflict,adjustability,compatibility,compatibility,prefer_more_frequent,
18030,title,16,28,label_conflict,temperature_rating,ease_of_use,ease_of_use,prefer_more_frequent,
18030,desc,115,162,label_conflict,temperature_rating,ease_of_use,ease_of_use,prefer_more_frequent,
18030,desc,386,450,label_conflict,ventilation,insulation,insulation,prefer_more_frequent,
18030,desc,452,526,label_conflict,portability,ventilation,portability,prefer_more_frequent,
18030,desc,532,612,label_conflict,weight,design,weight,prefer_non_generic,
18030,desc,640,772,label_conflict,size,portability,size,prefer_more_frequent,
18030,desc,714,725,span_only_one_annotator,,,weight,union_keep,b_only
18030,desc,798,874,span_only_one_annotator,,,size,union_keep,b_only
18030,review,78,119,label_conflict,comfort,performance,comfort,prefer_non_generic,
18030,review,124,165,label_conflict,temperature_rating,ease_of_use,ease_of_use,prefer_more_frequent,
18030,review,169,246,label_conflict,temperature_rating,ease_of_use,ease_of_use,prefer_more_frequent,
18077,desc,337,363,label_conflict,build_quality,design,build_quality,prefer_non_generic,
18308,title,8,41,span_only_one_annotator,,,portability,union_keep,a_only
18308,review,0,32,label_conflict,build_quality,durability,durability,prefer_more_frequent,
18308,review,34,97,span_only_one_annotator,,,durability,union_keep,a_only
18346,desc,191,213,label_conflict,build_quality,material,material,prefer_more_frequent,
18394,title,30,35,span_only_one_annotator,,,size,union_keep,b_only
18394,desc,87,133,span_only_one_annotator,,,comfort,union_keep,a_only
18394,desc,87,134,span_only_one_annotator,,,temperature_rating,union_keep,a_only
18394,desc,95,134,span_only_one_annotator,,,insulation,union_keep,b_only
18394,desc,163,186,span_only_one_annotator,,,design,union_keep,a_only
18394,desc,163,204,span_only_one_annotator,,,ease_of_use,union_keep,b_only
18394,desc,163,223,span_only_one_annotator,,,insulation,union_keep,a_only
18394,desc,244,296,span_only_one_annotator,,,ease_of_use,union_keep,b_only
18394,desc,316,325,span_only_one_annotator,,,insulation,union_keep,a_only
18394,desc,316,351,label_conflict,ease_of_use,comfort,ease_of_use,prefer_more_frequent,
18394,desc,351,362,span_only_one_annotator,,,ease_of_use,union_keep,a_only
18394,desc,351,397,span_only_one_annotator,,,comfort,union_keep,a_only
18394,desc,397,425,span_only_one_annotator,,,design,union_keep,a_only
18394,desc,397,425,span_only_one_annotator,,,comfort,union_keep,a_only
18394,review,0,23,span_only_one_annotator,,,price,union_keep,b_only
18394,review,0,38,span_only_one_annotator,,,price,union_keep,a_only
18394,review,0,38,span_only_one_annotator,,,temperature_rating,union_keep,a_only
18394,review,0,38,span_only_one_annotator,,,material,union_keep,a_only
18394,review,134,233,span_only_one_annotator,,,temperature_rating,union_keep,a_only
18394,review,134,233,span_only_one_annotator,,,comfort,union_keep,a_only
18394,review,155,232,span_only_one_annotator,,,material,union_keep,a_only
18394,review,155,233,span_only_one_annotator,,,temperature_rating,union_keep,b_only
18394,review,322,418,span_only_one_annotator,,,material,union_keep,a_only
18394,review,371,398,span_only_one_annotator,,,material,union_keep,b_only
18394,review,371,418,span_only_one_annotator,,,material,union_keep,a_only
18394,review,419,480,span_only_one_annotator,,,material,union_keep,a_only
18394,review,535,560,span_only_one_annotator,,,build_quality,union_keep,a_only
18394,review,606,628,span_only_one_annotator,,,build_quality,union_keep,a_only
18394,review,606,628,span_only_one_annotator,,,durability,union_keep,a_only
18394,review,629,667,span_only_one_annotator,,,durability,union_keep,a_only
18430,desc,163,243,label_conflict,comfort,performance,comfort,prefer_non_generic,
18430,desc,244,315,span_only_one_annotator,,,design,union_keep,b_only
18430,desc,316,350,span_only_one_annotator,,,comfort,union_keep,b_only
18644,desc,411,435,label_conflict,durability,stability,durability,prefer_more_frequent,
18644,desc,511,558,label_conflict,ease_of_use,portability,ease_of_use,prefer_more_frequent,
18644,review,212,262,label_conflict,ease_of_use,design,ease_of_use,prefer_non_generic,
18824,title,8,17,span_only_one_annotator,,,portability,union_keep,a_only
18824,desc,280,318,label_conflict,build_quality,performance,build_quality,prefer_non_generic,
18925,desc,12,52,span_only_one_annotator,,,quantity,union_keep,a_only
18925,desc,58,79,label_conflict,ease_of_use,design,ease_of_use,prefer_non_generic,
18925,desc,81,138,label_conflict,adjustability,design,adjustability,prefer_non_generic,
18987,review,39,63,label_conflict,build_quality,design,build_quality,prefer_non_generic,
18987,review,64,80,label_conflict,ease_of_use,design,ease_of_use,prefer_non_generic,
18987,review,85,143,label_conflict,design,ease_of_use,ease_of_use,prefer_non_generic,
18987,review,144,229,label_conflict,temperature_rating,design,temperature_rating,prefer_non_generic,
18987,review,230,264,span_only_one_annotator,,,temperature_rating,union_keep,b_only
19043,title,27,36,label_conflict,temperature_rating,ease_of_use,ease_of_use,prefer_more_frequent,
19074,title,21,25,label_conflict,material,size,size,prefer_more_frequent,
19074,title,26,29,span_only_one_annotator,,,material,union_keep,b_only
19074,title,50,55,span_only_one_annotator,,,color,union_keep,b_only
19074,desc,13,26,span_only_one_annotator,,,portability,union_keep,b_only
19074,desc,31,37,span_only_one_annotator,,,ease_of_use,union_keep,b_only
19074,desc,72,93,span_only_one_annotator,,,ventilation,union_keep,b_only
19074,desc,82,93,span_only_one_annotator,,,ventilation,union_keep,a_only
19074,desc,98,111,label_conflict,adjustability,size,size,prefer_more_frequent,
19074,review,79,119,label_conflict,portability,size,size,prefer_more_frequent,
19074,review,124,137,span_only_one_annotator,,,durability,union_keep,a_only
19074,review,199,221,span_only_one_annotator,,,durability,union_keep,b_only
19074,review,205,221,span_only_one_annotator,,,durability,union_keep,a_only
19074,review,223,233,span_only_one_annotator,,,material,union_keep,b_only
19074,review,228,233,span_only_one_annotator,,,performance,union_keep,a_only
19074,review,309,326,span_only_one_annotator,,,size,union_keep,b_only
19074,review,406,418,span_only_one_annotator,,,price,union_keep,b_only
19074,review,429,460,span_only_one_annotator,,,waterproofing,union_keep,b_only
19074,review,436,460,span_only_one_annotator,,,waterproofing,union_keep,a_only
19074,review,546,555,span_only_one_annotator,,,price,union_keep,b_only
19074,review,561,571,span_only_one_annotator,,,size,union_keep,a_only
19074,review,561,586,span_only_one_annotator,,,size,union_keep,b_only
19074,review,612,624,span_only_one_annotator,,,durability,union_keep,a_only
19105,review,480,561,label_conflict,ventilation,design,ventilation,prefer_non_generic,
19105,review,699,775,label_conflict,design,ventilation,ventilation,prefer_non_generic,
19105,review,985,1020,label_conflict,waterproofing,design,waterproofing,prefer_non_generic,
19105,review,1365,1394,label_conflict,build_quality,design,build_quality,prefer_non_generic,
19105,review,1396,1448,span_only_one_annotator,,,waterproofing,union_keep,b_only
19165,desc,642,667,span_only_one_annotator,,,ventilation,union_keep,a_only
19165,desc,835,844,span_only_one_annotator,,,ventilation,union_keep,b_only
19178,review,894,937,span_only_one_annotator,,,overall,union_keep,a_only
19508,review,0,14,label_conflict,build_quality,design,build_quality,prefer_non_generic,
19684,review,0,11,label_conflict,build_quality,ease_of_use,ease_of_use,prefer_more_frequent,
19684,review,12,38,span_only_one_annotator,,,ease_of_use,union_keep,a_only
19829,desc,970,990,span_only_one_annotator,,,portability,union_keep,b_only
19829,desc,1005,1028,span_only_one_annotator,,,portability,union_keep,b_only
19829,review,292,327,span_only_one_annotator,,,design,union_keep,b_only
19845,desc,75,132,label_conflict,ease_of_use,design,ease_of_use,prefer_non_generic,
19845,review,39,61,label_conflict,overall,ease_of_use,ease_of_use,prefer_non_generic,
19845,review,126,202,label_conflict,ease_of_use,brightness,ease_of_use,prefer_more_frequent,
19845,review,249,365,span_only_one_annotator,,,brightness,union_keep,a_only
19845,review,366,430,span_only_one_annotator,,,ease_of_use,union_keep,a_only
19991,desc,96,115,label_conflict,material,design,material,prefer_non_generic,
19991,desc,185,205,label_conflict,comfort,material,material,prefer_more_frequent,
19991,desc,389,414,label_conflict,portability,comfort,portability,prefer_more_frequent,
19991,desc,416,430,label_conflict,weight,portability,portability,prefer_more_frequent,
19991,desc,436,451,label_conflict,weather_resistance,capacity,capacity,prefer_more_frequent,
19991,desc,575,595,span_only_one_annotator,,,weather_resistance,union_keep,b_only
19991,review,35,75,label_conflict,build_quality,design,build_quality,prefer_non_generic,
20045,title,24,37,span_only_one_annotator,,,ease_of_use,union_keep,b_only
20045,title,24,84,span_only_one_annotator,,,ease_of_use,union_keep,a_only
20045,title,63,84,span_only_one_annotator,,,ease_of_use,union_keep,b_only
20045,desc,744,776,span_only_one_annotator,,,capacity,union_keep,b_only
20045,desc,744,804,span_only_one_annotator,,,size,union_keep,a_only
20045,review,1715,1727,span_only_one_annotator,,,durability,union_keep,b_only
20045,review,1731,1748,span_only_one_annotator,,,ease_of_use,union_keep,b_only
20045,review,1767,1804,label_conflict,size,capacity,size,prefer_more_frequent,
20045,review,1809,1840,label_conflict,build_quality,durability,durability,prefer_more_frequent,
20045,review,1949,1982,span_only_one_annotator,,,ease_of_use,union_keep,b_only
20045,review,2028,2063,span_only_one_annotator,,,durability,union_keep,b_only
20045,review,2192,2211,span_only_one_annotator,,,durability,union_keep,b_only
20045,review,2254,2311,span_only_one_annotator,,,material,union_keep,b_only
20045,review,2416,2484,label_conflict,build_quality,material,material,prefer_more_frequent,
20045,review,3253,3274,span_only_one_annotator,,,ease_of_use,union_keep,b_only
20058,title,8,11,span_only_one_annotator,,,performance,union_keep,a_only
20058,desc,238,260,span_only_one_annotator,,,durability,union_keep,a_only
20058,desc,324,335,label_conflict,waterproofing,durability,durability,prefer_more_frequent,
20058,desc,337,344,span_only_one_annotator,,,waterproofing,union_keep,b_only
20088,desc,244,266,label_conflict,adjustability,compatibility,compatibility,prefer_more_frequent,
20088,review,71,105,label_conflict,performance,design,design,prefer_more_frequent,
20088,review,110,123,span_only_one_annotator,,,performance,union_keep,b_only
20088,review,125,207,span_only_one_annotator,,,price,union_keep,b_only
20092,title,8,29,span_only_one_annotator,,,design,union_keep,a_only
20092,title,32,60,span_only_one_annotator,,,ease_of_use,union_keep,a_only
20092,desc,415,487,label_conflict,build_quality,durability,durability,prefer_more_frequent,
20092,desc,991,1024,label_conflict,build_quality,design,build_quality,prefer_non_generic,
20092,review,82,126,label_conflict,build_quality,design,build_quality,prefer_non_generic,
20140,review,195,287,label_conflict,insulation,ease_of_use,ease_of_use,prefer_more_frequent,
20146,review,679,751,label_conflict,build_quality,compatibility,build_quality,prefer_more_frequent,
20270,title,0,25,span_only_one_annotator,,,design,union_keep,a_only
20360,review,48,102,label_conflict,wind_resistance,insulation,insulation,prefer_more_frequent,
20409,desc,29,59,span_only_one_annotator,,,waterproofing,union_keep,b_only
20409,desc,29,101,span_only_one_annotator,,,waterproofing,union_keep,a_only
20409,desc,102,142,span_only_one_annotator,,,waterproofing,union_keep,b_only
20409,desc,102,181,span_only_one_annotator,,,waterproofing,union_keep,a_only
20409,desc,147,161,span_only_one_annotator,,,waterproofing,union_keep,b_only
20409,review,160,230,span_only_one_annotator,,,design,union_keep,b_only
20409,review,160,266,span_only_one_annotator,,,waterproofing,union_keep,a_only
20409,review,302,347,label_conflict,ventilation,waterproofing,waterproofing,prefer_more_frequent,
20409,review,381,390,span_only_one_annotator,,,price,union_keep,b_only
20409,review,409,435,span_only_one_annotator,,,ventilation,union_keep,b_only
20604,desc,29,59,span_only_one_annotator,,,waterproofing,union_keep,b_only
20604,desc,35,59,span_only_one_annotator,,,waterproofing,union_keep,a_only
20604,desc,102,119,span_only_one_annotator,,,waterproofing,union_keep,b_only
20604,desc,120,142,span_only_one_annotator,,,waterproofing,union_keep,b_only
20604,desc,129,142,span_only_one_annotator,,,waterproofing,union_keep,a_only
20604,desc,181,214,span_only_one_annotator,,,design,union_keep,b_only
20604,desc,202,214,span_only_one_annotator,,,ease_of_use,union_keep,a_only
20604,desc,230,241,span_only_one_annotator,,,ventilation,union_keep,a_only
20604,desc,230,242,span_only_one_annotator,,,ventilation,union_keep,b_only
20604,desc,267,278,span_only_one_annotator,,,ventilation,union_keep,b_only
20604,desc,271,278,span_only_one_annotator,,,ventilation,union_keep,a_only
20604,desc,310,321,span_only_one_annotator,,,waterproofing,union_keep,a_only
20604,desc,310,345,span_only_one_annotator,,,waterproofing,union_keep,b_only
20604,desc,346,352,span_only_one_annotator,,,storage,union_keep,a_only
20604,desc,346,353,span_only_one_annotator,,,design,union_keep,b_only
20604,desc,410,424,label_conflict,portability,storage,portability,prefer_more_frequent,
20604,desc,453,473,label_conflict,material,portability,material,prefer_more_frequent,
20604,desc,544,552,span_only_one_annotator,,,material,union_keep,a_only
20604,desc,560,569,span_only_one_annotator,,,material,union_keep,a_only
20604,desc,584,602,label_conflict,weight,material,material,prefer_more_frequent,
20604,desc,626,638,span_only_one_annotator,,,weight,union_keep,b_only
20604,review,95,117,span_only_one_annotator,,,size,union_keep,a_only
20604,review,179,206,span_only_one_annotator,,,size,union_keep,a_only
20604,review,214,236,label_conflict,wind_resistance,stability,stability,prefer_more_frequent,
20604,review,308,335,label_conflict,wind_resistance,stability,stability,prefer_more_frequent,
20604,review,340,366,span_only_one_annotator,,,performance,union_keep,a_only
20604,review,382,424,label_conflict,wind_resistance,stability,stability,prefer_more_frequent,
20604,review,528,564,span_only_one_annotator,,,included_items,union_keep,b_only
20604,review,528,565,span_only_one_annotator,,,included_items,union_keep,b_only
20604,review,551,564,span_only_one_annotator,,,price,union_keep,a_only
20635,desc,102,161,label_conflict,build_quality,waterproofing,build_quality,prefer_more_frequent,
20667,desc,102,181,label_conflict,build_quality,waterproofing,build_quality,prefer_more_frequent,
20667,review,14,40,label_conflict,size,capacity,size,prefer_more_frequent,
20667,review,82,130,label_conflict,size,capacity,size,prefer_more_frequent,
20667,review,131,194,label_conflict,size,capacity,size,prefer_more_frequent,
20667,review,450,503,span_only_one_annotator,,,waterproofing,union_keep,a_only
20707,title,32,60,span_only_one_annotator,,,ease_of_use,union_keep,a_only
20707,desc,117,125,label_conflict,size,capacity,size,prefer_more_frequent,
20707,desc,155,185,label_conflict,ease_of_use,design,ease_of_use,prefer_non_generic,
20707,desc,950,978,label_conflict,build_quality,material,material,prefer_more_frequent,
20707,desc,1503,1538,span_only_one_annotator,,,design,union_keep,b_only
20707,desc,1503,1553,span_only_one_annotator,,,design,union_keep,a_only
20707,review,73,116,label_conflict,size,capacity,size,prefer_more_frequent,
20707,review,141,163,span_only_one_annotator,,,size,union_keep,a_only
20722,review,18,31,label_conflict,ventilation,design,ventilation,prefer_non_generic,
20722,review,55,74,label_conflict,size,ventilation,size,prefer_more_frequent,
20722,review,242,261,span_only_one_annotator,,,capacity,union_keep,b_only
20788,desc,1591,1644,label_conflict,build_quality,insulation,build_quality,prefer_more_frequent,
20788,review,122,157,label_conflict,build_quality,design,build_quality,prefer_non_generic,
20806,desc,834,895,label_conflict,build_quality,ease_of_use,ease_of_use,prefer_more_frequent,
20978,title,32,60,span_only_one_annotator,,,ease_of_use,union_keep,a_only
20978,desc,950,995,label_conflict,build_quality,ease_of_use,ease_of_use,prefer_more_frequent,
20978,desc,1057,1121,span_only_one_annotator,,,design,union_keep,b_only
20978,review,33,95,label_conflict,ventilation,design,ventilation,prefer_non_generic,
20978,review,105,179,label_conflict,build_quality,ventilation,build_quality,prefer_more_frequent,
20978,review,324,410,label_conflict,ease_of_use,design,ease_of_use,prefer_non_generic,
20978,review,451,491,label_conflict,durability,ease_of_use,ease_of_use,prefer_more_frequent,
20978,review,492,561,span_only_one_annotator,,,durability,union_keep,b_only
21122,desc,840,861,span_only_one_annotator,,,design,union_keep,b_only
21122,review,19,34,label_conflict,build_quality,design,build_quality,prefer_non_generic,
21219,title,7,13,span_only_one_annotator,,,design,union_keep,a_only
21219,review,0,11,label_conflict,versatility,ease_of_use,ease_of_use,prefer_more_frequent,
21270,title,5,11,label_conflict,size,capacity,size,prefer_more_frequent,
21270,review,21,34,label_conflict,build_quality,size,size,prefer_more_frequent,
21270,review,35,45,span_only_one_annotator,,,size,union_keep,a_only
21276,review,0,14,label_conflict,build_quality,color,build_quality,prefer_more_frequent,
21292,desc,12,19,span_only_one_annotator,,,size,union_keep,b_only
21292,desc,20,28,span_only_one_annotator,,,material,union_keep,b_only
21292,desc,146,173,span_only_one_annotator,,,build_quality,union_keep,a_only
21292,desc,146,183,span_only_one_annotator,,,durability,union_keep,b_only
21292,desc,203,221,span_only_one_annotator,,,size,union_keep,a_only
21292,desc,209,221,span_only_one_annotator,,,size,union_keep,b_only
21292,desc,222,247,span_only_one_annotator,,,weight,union_keep,a_only
21292,desc,228,240,span_only_one_annotator,,,weight,union_keep,b_only
21292,desc,242,246,span_only_one_annotator,,,capacity,union_keep,b_only
21292,desc,261,280,span_only_one_annotator,,,size,union_keep,b_only
21292,desc,282,306,span_only_one_annotator,,,weight,union_keep,a_only
21292,desc,282,307,span_only_one_annotator,,,weight,union_keep,b_only
21292,review,37,53,span_only_one_annotator,,,ease_of_use,union_keep,b_only
21292,review,55,78,span_only_one_annotator,,,size,union_keep,b_only
21292,review,63,78,span_only_one_annotator,,,size,union_keep,a_only
21393,title,16,23,span_only_one_annotator,,,size,union_keep,a_only
21393,desc,146,173,label_conflict,build_quality,material,material,prefer_more_frequent,
21393,review,33,39,span_only_one_annotator,,,durability,union_keep,b_only
21393,review,33,63,span_only_one_annotator,,,portability,union_keep,a_only
21393,review,44,62,span_only_one_annotator,,,portability,union_keep,b_only
21515,title,18,31,span_only_one_annotator,,,design,union_keep,a_only
21515,desc,188,199,span_only_one_annotator,,,ease_of_use,union_keep,b_only
21535,desc,503,520,label_conflict,build_quality,design,build_quality,prefer_non_generic,
21535,desc,593,608,label_conflict,portability,design,portability,prefer_non_generic,
21535,desc,702,744,span_only_one_annotator,,,portability,union_keep,b_only
21573,title,0,59,span_only_one_annotator,,,design,union_keep,a_only
21573,title,30,37,span_only_one_annotator,,,waterproofing,union_keep,a_only
21573,title,30,59,span_only_one_annotator,,,waterproofing,union_keep,a_only
21573,desc,0,18,label_conflict,size,ventilation,size,prefer_more_frequent,
21573,desc,78,85,span_only_one_annotator,,,waterproofing,union_keep,a_only
21573,desc,78,85,span_only_one_annotator,,,waterproofing,union_keep,a_only
21573,desc,111,153,span_only_one_annotator,,,waterproofing,union_keep,b_only
21573,desc,236,245,span_only_one_annotator,,,size,union_keep,b_only
21573,desc,236,255,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,236,255,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,236,276,span_only_one_annotator,,,size,union_keep,a_only
21573,desc,247,255,span_only_one_annotator,,,size,union_keep,b_only
21573,desc,296,329,label_conflict,material,insulation,material,prefer_more_frequent,
21573,desc,343,375,span_only_one_annotator,,,size,union_keep,a_only
21573,desc,343,409,span_only_one_annotator,,,waterproofing,union_keep,a_only
21573,desc,401,409,span_only_one_annotator,,,waterproofing,union_keep,a_only
21573,desc,1717,1725,span_only_one_annotator,,,size,union_keep,a_only
21573,desc,1717,1725,span_only_one_annotator,,,size,union_keep,a_only
21573,desc,2414,2435,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,2414,2435,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,2414,2435,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,2414,2435,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,2414,2435,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,2671,2689,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,2671,2689,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,2921,2938,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,2921,2938,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,2921,2938,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,2921,2938,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,2921,2938,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,3285,3313,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,3285,3313,span_only_one_annotator,,,material,union_keep,a_only
21573,desc,3285,3313,span_only_one_annotator,,,build_quality,union_keep,a_only
21573,desc,3285,3313,span_only_one_annotator,,,waterproofing,union_keep,a_only
21573,review,0,24,sentiment_conflict,neutral,negative,negative,prefer_polar_over_neutral,
21573,review,25,51,span_only_one_annotator,,,size,union_keep,a_only
21573,review,25,51,span_only_one_annotator,,,ease_of_use,union_keep,a_only
21573,review,25,51,span_only_one_annotator,,,size,union_keep,a_only
21573,review,61,105,span_only_one_annotator,,,ease_of_use,union_keep,a_only
21573,review,61,105,span_only_one_annotator,,,ease_of_use,union_keep,a_only
21573,review,61,105,span_only_one_annotator,,,size,union_keep,a_only
21825,desc,155,211,label_conflict,waterproofing,ventilation,waterproofing,prefer_more_frequent,
21825,desc,202,210,label_conflict,storage,waterproofing,waterproofing,prefer_more_frequent,
21825,desc,656,725,span_only_one_annotator,,,storage,union_keep,b_only
21825,review,80,121,label_conflict,price,design,price,prefer_non_generic,
21825,review,123,170,span_only_one_annotator,,,price,union_keep,b_only
21846,title,8,51,span_only_one_annotator,,,size,union_keep,a_only
21846,desc,2676,2697,span_only_one_annotator,,,material,union_keep,a_only
21951,title,15,26,span_only_one_annotator,,,material,union_keep,a_only
22308,desc,151,169,label_conflict,capacity,portability,portability,prefer_more_frequent,
22308,desc,253,279,label_conflict,storage,capacity,storage,prefer_more_frequent,
22308,desc,416,434,label_conflict,material,storage,material,prefer_more_frequent,
22308,desc,504,522,label_conflict,ease_of_cleaning,material,material,prefer_more_frequent,
22308,desc,596,625,span_only_one_annotator,,,insulation,union_keep,b_only
22308,desc,634,661,span_only_one_annotator,,,ease_of_cleaning,union_keep,b_only
22308,review,0,21,label_conflict,build_quality,size,size,prefer_more_frequent,
22308,review,40,70,label_conflict,size,capacity,size,prefer_more_frequent,
22308,review,219,234,span_only_one_annotator,,,capacity,union_keep,a_only
22319,desc,287,350,span_only_one_annotator,,,adjustability,union_keep,a_only
22319,desc,514,533,label_conflict,portability,storage,portability,prefer_more_frequent,
22319,desc,534,561,span_only_one_annotator,,,design,union_keep,b_only
22319,desc,617,689,span_only_one_annotator,,,ease_of_use,union_keep,b_only
22319,desc,827,858,span_only_one_annotator,,,portability,union_keep,b_only
22410,desc,179,196,label_conflict,material,design,material,prefer_non_generic,
22410,desc,287,315,label_conflict,ease_of_cleaning,material,material,prefer_more_frequent,
22410,desc,297,315,label_conflict,storage,ease_of_cleaning,storage,prefer_more_frequent,
22410,desc,541,561,label_conflict,adjustability,storage,storage,prefer_more_frequent,
22410,desc,619,640,span_only_one_annotator,,,design,union_keep,b_only
22410,desc,668,689,span_only_one_annotator,,,design,union_keep,b_only
22410,review,0,9,label_conflict,build_quality,design,build_quality,prefer_non_generic,
22410,review,11,22,label_conflict,design,performance,design,prefer_more_frequent,
22410,review,24,34,label_conflict,performance,design,design,prefer_more_frequent,
22410,review,39,52,span_only_one_annotator,,,design,union_keep,a_only
22523,title,31,46,span_only_one_annotator,,,design,union_keep,b_only
22523,desc,179,196,label_conflict,material,design,material,prefer_non_generic,
22523,desc,297,315,span_only_one_annotator,,,storage,union_keep,a_only
22523,desc,514,533,label_conflict,adjustability,storage,storage,prefer_more_frequent,
22523,desc,541,561,span_only_one_annotator,,,adjustability,union_keep,b_only
22594,title,0,46,span_only_one_annotator,,,size,union_keep,a_only
22594,title,8,13,span_only_one_annotator,,,capacity,union_keep,b_only
22594,desc,61,68,span_only_one_annotator,,,size,union_keep,b_only
22594,desc,61,89,span_only_one_annotator,,,size,union_keep,a_only
22594,desc,70,78,span_only_one_annotator,,,portability,union_keep,b_only
22594,desc,179,197,span_only_one_annotator,,,waterproofing,union_keep,b_only
22594,desc,179,243,span_only_one_annotator,,,waterproofing,union_keep,a_only
22594,desc,204,243,span_only_one_annotator,,,waterproofing,union_keep,b_only
22594,desc,287,350,label_conflict,storage,design,storage,prefer_non_generic,
22594,desc,369,397,span_only_one_annotator,,,ease_of_use,union_keep,b_only
22594,desc,617,689,label_conflict,portability,storage,portability,prefer_more_frequent,
22594,desc,816,858,span_only_one_annotator,,,design,union_keep,b_only
22594,desc,860,943,span_only_one_annotator,,,portability,union_keep,b_only
22594,review,0,68,span_only_one_annotator,,,size,union_keep,a_only
22594,review,32,68,span_only_one_annotator,,,size,union_keep,b_only
22611,desc,179,243,label_conflict,storage,insulation,storage,prefer_more_frequent,
22611,desc,287,315,label_conflict,adjustability,storage,storage,prefer_more_frequent,
22611,desc,514,561,span_only_one_annotator,,,design,union_keep,b_only
22611,desc,617,689,span_only_one_annotator,,,compatibility,union_keep,b_only
22611,review,68,98,label_conflict,insulation,design,insulation,prefer_non_generic,
22611,review,211,257,span_only_one_annotator,,,insulation,union_keep,b_only
22611,review,295,378,span_only_one_annotator,,,performance,union_keep,b_only
22729,title,8,14,span_only_one_annotator,,,capacity,union_keep,b_only
22729,title,32,47,label_conflict,capacity,design,capacity,prefer_non_generic,
22729,desc,114,127,span_only_one_annotator,,,capacity,union_keep,a_only
22729,desc,114,134,span_only_one_annotator,,,capacity,union_keep,b_only
22729,desc,232,243,span_only_one_annotator,,,storage,union_keep,a_only
22729,desc,232,254,span_only_one_annotator,,,storage,union_keep,b_only
22729,desc,271,289,label_conflict,ease_of_cleaning,storage,storage,prefer_more_frequent,
22729,desc,327,352,span_only_one_annotator,,,ease_of_use,union_keep,b_only
22729,desc,368,387,span_only_one_annotator,,,material,union_keep,b_only
22729,desc,424,449,span_only_one_annotator,,,material,union_keep,b_only
22729,desc,513,542,span_only_one_annotator,,,performance,union_keep,b_only
22729,desc,551,578,span_only_one_annotator,,,ease_of_use,union_keep,b_only
22729,desc,580,665,span_only_one_annotator,,,insulation,union_keep,b_only
22729,review,47,76,label_conflict,size,portability,size,prefer_more_frequent,
22729,review,79,132,span_only_one_annotator,,,portability,union_keep,b_only
22729,review,298,354,span_only_one_annotator,,,design,union_keep,b_only
22729,review,355,427,span_only_one_annotator,,,design,union_keep,b_only
22729,review,449,556,span_only_one_annotator,,,design,union_keep,b_only
22729,review,658,720,span_only_one_annotator,,,capacity,union_keep,b_only
22829,desc,514,533,label_conflict,storage,design,storage,prefer_non_generic,
22829,desc,541,561,label_conflict,design,storage,storage,prefer_non_generic,
22829,desc,619,689,span_only_one_annotator,,,design,union_keep,b_only
22829,desc,827,858,span_only_one_annotator,,,portability,union_keep,b_only
22829,review,0,20,label_conflict,overall,design,design,prefer_more_frequent,
22829,review,21,39,span_only_one_annotator,,,build_quality,union_keep,a_only
22951,title,0,46,span_only_one_annotator,,,capacity,union_keep,a_only
22951,title,8,13,span_only_one_annotator,,,capacity,union_keep,b_only
22951,desc,287,350,label_conflict,material,design,material,prefer_non_generic,
22951,desc,514,561,label_conflict,storage,material,material,prefer_more_frequent,
22951,desc,617,689,label_conflict,design,storage,storage,prefer_non_generic,
22951,desc,827,858,label_conflict,ease_of_use,design,ease_of_use,prefer_non_generic,
22951,desc,863,888,span_only_one_annotator,,,ease_of_use,union_keep,b_only
22961,desc,179,229,label_conflict,leak_resistance,insulation,insulation,prefer_more_frequent,
22961,desc,617,640,label_conflict,adjustability,design,adjustability,prefer_non_generic,
22961,desc,668,689,span_only_one_annotator,,,adjustability,union_keep,b_only
22961,review,173,210,label_conflict,build_quality,design,build_quality,prefer_non_generic,
22961,review,215,281,span_only_one_annotator,,,build_quality,union_keep,b_only
23042,review,281,396,label_conflict,durability,ease_of_use,ease_of_use,prefer_more_frequent,
23042,review,402,428,label_conflict,portability,durability,durability,prefer_more_frequent,
23042,review,434,482,label_conflict,material,portability,material,prefer_more_frequent,
23042,review,484,535,span_only_one_annotator,,,material,union_keep,b_only
23205,desc,125,141,label_conflict,leak_resistance,ventilation,ventilation,prefer_more_frequent,
23282,title,8,22,span_only_one_annotator,,,comfort,union_keep,a_only
23282,desc,127,142,label_conflict,ease_of_use,power,ease_of_use,prefer_more_frequent,
